bedroomCount,bathroomCount,habitableSurface,toiletCount,terraceSurface,postCode,gardenSurface,totalParkingCount,province_encoded,type_encoded,subtype_encoded,epcScore_encoded,hasAttic_encoded,hasGarden_encoded,hasAirConditioning_encoded,hasArmoredDoor_encoded,hasVisiophone_encoded,hasTerrace_encoded,hasOffice_encoded,hasSwimmingPool_encoded,hasFireplace_encoded,hasBasement_encoded,hasDressingRoom_encoded,hasDiningRoom_encoded,hasLift_encoded,hasHeatPump_encoded,hasPhotovoltaicPanels_encoded,hasLivingRoom_encoded,price
10.0,5.0,430.0,2.0,15.0,1000,60.0,0.0,1,2,7,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1350000.0
5.0,5.0,322.0,2.0,1.0,1000,1.0,0.0,1,2,9,1.0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,2200000.0
6.0,4.0,704.0,5.0,25.0,1000,220.0,1.0,1,2,9,1.0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,2950000.0
1.0,1.0,80.0,1.0,10.0,1000,75.0,0.0,1,1,1,5.0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,385000.0
1.0,1.0,80.0,1.0,10.0,1000,75.0,0.0,1,1,6,5.0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,385000.0
4.0,3.0,277.0,3.0,14.0,1000,52.0,0.0,1,2,9,3.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,865000.0
4.0,2.0,200.0,2.0,3.0,1000,38.0,0.0,1,2,2,3.0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,450000.0
5.0,2.0,267.0,3.0,22.0,1000,50.0,1.0,1,2,9,3.0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,890000.0
5.0,2.0,518.0,3.0,30.0,1000,258.0,1.0,1,2,2,4.0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1280000.0
9.0,10.0,370.0,2.0,15.0,1060,30.0,0.0,1,2,7,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1450000.0
3.0,1.0,551.0,4.0,38.0,1060,65.0,0.0,1,2,10,2.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1245000.0
5.0,1.0,334.0,3.0,1.0,1060,30.0,0.0,1,2,2,2.0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,995000.0
4.0,1.0,168.0,1.0,22.0,1060,39.0,0.0,1,1,4,4.0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,570000.0
3.0,1.0,138.0,4.0,24.0,1060,104.0,0.0,1,1,6,6.0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,730000.0
3.0,1.0,170.0,2.0,10.0,1060,42.0,0.0,1,2,2,1.0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,685000.0
6.0,3.0,450.0,4.0,20.0,1060,150.0,0.0,1,2,7,2.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,895000.0
5.0,3.0,300.0,5.0,20.0,1060,70.0,0.0,1,2,7,1.0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,620000.0
4.0,2.0,230.0,3.0,6.0,1060,80.0,0.0,1,1,11,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,660000.0
2.0,1.0,112.0,1.0,10.0,1060,14.0,0.0,1,1,6,3.0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,350000.0
8.0,4.0,510.0,2.0,28.0,1060,260.0,5.0,1,2,2,2.0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1850000.0
5.0,2.0,308.0,4.0,20.0,1060,50.0,1.0,1,2,8,1.0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1200000.0
9.0,1.0,495.0,2.0,15.0,1060,165.0,1.0,1,2,2,3.0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1500000.0
1.0,1.0,77.0,2.0,10.0,1060,60.0,0.0,1,1,6,1.0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,245777.0
1.0,1.0,65.0,1.0,10.0,1060,50.0,0.0,1,1,1,1.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,237777.0
5.0,3.0,252.0,3.0,5.0,1060,16.0,0.0,1,2,7,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,599000.0
5.0,3.0,369.0,3.0,25.0,1060,85.0,0.0,1,2,7,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,775000.0
3.0,1.0,169.0,2.0,1.0,1060,25.0,0.0,1,1,4,3.0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,545000.0
4.0,2.0,308.0,2.0,19.0,1060,37.0,0.0,1,2,8,1.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,995000.0
4.0,1.0,300.0,2.0,10.0,1060,28.0,0.0,1,2,2,4.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1095000.0
4.0,2.0,360.0,2.0,15.0,1060,70.0,0.0,1,2,10,4.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1080000.0
6.0,4.0,240.0,2.0,5.0,1060,31.0,0.0,1,2,2,2.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,665000.0
5.0,2.0,292.0,2.0,6.0,1060,95.0,0.0,1,2,2,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,900000.0
1.0,1.0,51.0,1.0,5.0,1050,400.0,0.0,1,1,3,6.0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,320000.0
2.0,1.0,99.0,2.0,9.0,1050,400.0,0.0,1,1,1,6.0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,570000.0
3.0,2.0,134.0,2.0,14.0,1050,200.0,0.0,1,1,1,6.0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,1,770000.0
7.0,1.0,365.0,1.0,15.0,1050,60.0,0.0,1,2,2,2.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,995000.0
6.0,5.0,568.0,2.0,45.0,1050,100.0,0.0,1,2,7,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1765000.0
7.0,6.0,842.0,2.0,75.0,1050,1700.0,6.0,1,2,2,2.0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,3000000.0
1.0,1.0,72.0,1.0,16.0,1050,150.0,1.0,1,1,6,1.0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,325000.0
4.0,3.0,465.0,3.0,15.0,1050,180.0,4.0,1,2,13,3.0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1600000.0
5.0,2.0,271.0,3.0,92.0,1050,225.0,0.0,1,2,8,2.0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,990000.0
2.0,2.0,170.0,2.0,30.0,1050,80.0,0.0,1,1,6,3.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,695000.0
3.0,2.0,170.0,2.0,25.0,1050,150.0,2.0,1,1,1,3.0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,790000.0
3.0,3.0,430.0,3.0,12.0,1050,95.0,0.0,1,1,1,5.0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1560000.0
5.0,1.0,334.0,3.0,1.0,1050,30.0,0.0,1,2,2,2.0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,995000.0
3.0,2.0,155.0,3.0,68.0,1050,100.0,0.0,1,1,6,5.0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,995000.0
4.0,2.0,544.0,5.0,90.0,1050,250.0,2.0,1,2,2,4.0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1995000.0
1.0,1.0,71.0,1.0,11.0,1050,32.0,0.0,1,1,1,5.0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,430000.0
3.0,3.0,155.0,3.0,68.0,1050,208.0,0.0,1,1,6,5.0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,995000.0
2.0,2.0,155.0,2.0,45.0,1050,150.0,0.0,1,1,1,6.0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,895000.0
8.0,4.0,510.0,2.0,28.0,1050,260.0,5.0,1,2,2,2.0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1850000.0
5.0,3.0,331.0,2.0,23.0,1050,80.0,1.0,1,1,4,3.0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,1,995000.0
3.0,3.0,239.0,3.0,10.0,1050,200.0,0.0,1,1,1,5.0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1900000.0
5.0,3.0,232.0,2.0,21.0,1050,21.0,0.0,1,2,2,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1350000.0
1.0,1.0,61.0,2.0,9.0,1050,5.0,0.0,1,1,1,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,380000.0
3.0,1.0,28.0,1.0,6.0,1050,150.0,0.0,1,1,1,3.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,177000.0
4.0,3.0,357.0,4.0,32.0,1050,47.0,1.0,1,2,2,1.0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1390000.0
3.0,3.0,132.0,2.0,32.0,1050,32.0,1.0,1,1,1,4.0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,695000.0
8.0,8.0,800.0,2.0,50.0,1050,267.0,4.0,1,2,9,4.0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,4950000.0
5.0,4.0,353.0,4.0,15.0,1050,70.0,0.0,1,2,2,4.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1175000.0
8.0,3.0,481.0,3.0,15.0,1050,380.0,0.0,1,2,2,2.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,995000.0
6.0,5.0,337.0,5.0,2.0,1050,50.0,1.0,1,2,2,4.0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1175000.0
5.0,2.0,202.0,2.0,9.0,1050,20.0,0.0,1,2,2,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1200000.0
5.0,2.0,207.0,2.0,9.0,1050,29.0,0.0,1,2,2,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1200000.0
6.0,2.0,215.0,2.0,24.0,1050,36.0,0.0,1,2,2,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1375000.0
4.0,5.0,467.0,2.0,20.0,1050,140.0,3.0,1,2,2,7.0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,2750000.0
2.0,1.0,146.0,2.0,1.0,1050,80.0,0.0,1,1,1,1.0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,599000.0
5.0,2.0,249.0,3.0,27.0,1050,70.0,0.0,1,2,2,1.0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,830000.0
5.0,4.0,300.0,4.0,8.0,1050,50.0,2.0,1,2,7,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,745000.0
5.0,5.0,430.0,2.0,15.0,1050,860.0,0.0,1,2,2,2.0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,2195000.0
5.0,3.0,450.0,5.0,36.0,1050,210.0,0.0,1,2,2,3.0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1865000.0
5.0,3.0,450.0,3.0,40.0,1050,150.0,0.0,1,2,8,4.0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,2650000.0
5.0,5.0,530.0,2.0,120.0,1050,53.0,2.0,1,2,8,4.0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,3750000.0
5.0,5.0,630.0,2.0,150.0,1050,30.0,6.0,1,2,2,4.0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,3750000.0
5.0,4.0,460.0,4.0,52.0,1050,70.0,2.0,1,2,2,1.0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1990000.0
6.0,4.0,750.0,5.0,35.0,1050,100.0,1.0,1,2,8,1.0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,3600000.0
8.0,3.0,500.0,2.0,5.0,1050,125.0,1.0,1,2,2,2.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1850000.0
3.0,2.0,227.0,2.0,29.0,1050,32.0,0.0,1,2,2,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,799000.0
5.0,3.0,232.0,2.0,21.0,1050,21.0,0.0,1,2,2,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,850000.0
10.0,4.0,409.0,2.0,18.0,1050,50.0,0.0,1,2,2,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1199000.0
1.0,1.0,62.0,1.0,15.0,1050,15.0,0.0,1,1,4,4.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,399000.0
4.0,5.0,468.0,2.0,20.0,1050,40.0,3.0,1,2,9,7.0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,2750000.0
1.0,1.0,61.0,2.0,9.0,1050,5.0,0.0,1,1,1,6.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,380000.0
6.0,4.0,750.0,3.0,20.0,1050,80.0,3.0,1,2,2,1.0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,3600000.0
6.0,2.0,325.0,4.0,24.0,1050,105.0,1.0,1,2,2,3.0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1280000.0
3.0,1.0,196.0,2.0,11.0,1050,260.0,0.0,1,2,2,7.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1250000.0
1.0,1.0,226.0,2.0,29.0,1050,33.0,0.0,1,2,2,6.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,799000.0
5.0,1.0,232.0,2.0,22.0,1050,22.0,0.0,1,2,2,6.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,850000.0
5.0,1.0,409.0,2.0,18.0,1050,41.0,1.0,1,2,2,6.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1199000.0
5.0,5.0,700.0,2.0,50.0,1050,267.0,4.0,1,2,2,4.0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,4950000.0
3.0,3.0,224.0,3.0,16.0,1050,175.0,0.0,1,1,4,4.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,845000.0
1.0,1.0,72.0,2.0,12.0,1050,33.0,0.0,1,1,1,6.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,430000.0
7.0,1.0,410.0,2.0,40.0,1050,35.0,0.0,1,2,8,,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1250000.0
5.0,3.0,232.0,2.0,21.0,1050,21.0,0.0,1,2,2,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1350000.0
1.0,1.0,61.0,2.0,9.0,1050,5.0,0.0,1,1,3,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,320000.0
2.0,2.0,200.0,2.0,12.0,1050,80.0,0.0,1,2,2,,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,995000.0
5.0,2.0,202.0,2.0,9.0,1050,20.0,0.0,1,2,2,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1200000.0
6.0,2.0,215.0,2.0,24.0,1050,36.0,0.0,1,2,2,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1375000.0
3.0,2.0,200.0,2.0,30.0,1050,80.0,0.0,1,2,2,6.0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,995000.0
3.0,2.0,227.0,2.0,29.0,1050,32.0,0.0,1,2,2,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,799000.0
5.0,2.0,215.0,2.0,24.0,1050,36.0,0.0,1,2,2,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,799000.0
5.0,3.0,232.0,2.0,21.0,1050,21.0,0.0,1,2,2,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,850000.0
5.0,3.0,232.0,2.0,21.0,1050,21.0,0.0,1,2,2,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,850000.0
5.0,3.0,232.0,2.0,21.0,1050,21.0,0.0,1,2,2,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,850000.0
10.0,4.0,409.0,2.0,18.0,1050,50.0,0.0,1,2,2,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1199000.0
10.0,4.0,409.0,2.0,18.0,1050,50.0,0.0,1,2,2,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1199000.0
10.0,4.0,409.0,2.0,18.0,1050,50.0,0.0,1,2,2,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1199000.0
4.0,4.0,500.0,2.0,85.0,1050,231.0,2.0,1,2,9,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2800000.0
8.0,1.0,288.0,2.0,1.0,1050,1.0,0.0,1,2,7,2.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1350000.0
1.0,1.0,139.0,3.0,38.0,1050,57.0,1.0,1,1,4,1.0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,470000.0
4.0,1.0,256.0,3.0,20.0,1050,20.0,0.0,1,2,7,3.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,645000.0
4.0,3.0,410.0,2.0,1.0,1050,1.0,0.0,1,2,7,4.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1650000.0
5.0,1.0,150.0,3.0,5.0,1050,147.0,0.0,1,2,2,1.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,495000.0
1.0,1.0,72.0,1.0,15.0,1050,33.0,0.0,1,1,1,3.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,298000.0
4.0,2.0,218.0,2.0,50.0,1050,157.0,2.0,1,1,6,,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,1,900000.0
5.0,2.0,220.0,3.0,20.0,1050,100.0,0.0,1,2,2,3.0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,850000.0
2.0,2.0,146.0,2.0,1.0,1050,1.0,0.0,1,1,1,6.0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,635000.0
5.0,5.0,430.0,5.0,15.0,1050,860.0,0.0,1,2,2,,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,2195000.0
5.0,1.0,320.0,2.0,36.0,1081,100.0,1.0,1,2,2,5.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,935000.0
2.0,1.0,87.0,1.0,20.0,1081,80.0,1.0,1,1,1,2.0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,270000.0
4.0,1.0,208.0,3.0,62.0,1081,100.0,1.0,1,2,14,1.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,479000.0
2.0,1.0,88.0,2.0,17.0,1081,70.0,0.0,1,1,6,,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,230000.0
2.0,1.0,82.0,1.0,4.0,1081,20.0,0.0,1,1,1,2.0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,225000.0
3.0,1.0,121.0,2.0,22.0,1080,105.0,0.0,1,1,1,7.0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,349000.0
2.0,1.0,104.0,2.0,15.0,1080,42.0,0.0,1,1,4,1.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,259000.0
3.0,2.0,200.0,3.0,30.0,1080,20.0,0.0,1,2,7,1.0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,585000.0
4.0,1.0,290.0,2.0,25.0,1080,80.0,1.0,1,2,8,,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,625000.0
1.0,1.0,77.0,1.0,35.0,1080,45.0,1.0,1,1,1,4.0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,239000.0
7.0,3.0,314.0,3.0,46.0,1080,46.0,0.0,1,2,7,3.0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,550000.0
7.0,3.0,314.0,3.0,46.0,1080,46.0,0.0,1,2,2,3.0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,550000.0
2.0,1.0,81.0,1.0,10.0,1080,75.0,1.0,1,1,6,5.0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,299000.0
5.0,3.0,325.0,5.0,48.0,1080,345.0,4.0,1,2,7,1.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,895000.0
1.0,1.0,60.0,1.0,15.0,1080,50.0,0.0,1,1,6,1.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,199000.0
2.0,1.0,145.0,1.0,15.0,1080,25.0,0.0,1,1,4,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,385000.0
3.0,1.0,126.0,2.0,13.0,1080,105.0,0.0,1,1,4,2.0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,329000.0
4.0,2.0,130.0,2.0,10.0,1080,40.0,0.0,1,1,6,4.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,330000.0
4.0,2.0,255.0,3.0,12.0,1080,175.0,3.0,1,2,14,5.0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,498000.0
5.0,1.0,210.0,2.0,10.0,1080,80.0,2.0,1,2,2,2.0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,489000.0
4.0,1.0,187.0,2.0,15.0,1080,135.0,0.0,1,2,2,2.0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,399000.0
4.0,3.0,235.0,4.0,1.0,1080,33.0,0.0,1,2,7,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,530000.0
2.0,1.0,89.0,1.0,12.0,1080,60.0,0.0,1,1,6,3.0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,259000.0
6.0,2.0,658.0,3.0,40.0,1080,120.0,1.0,1,2,7,3.0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,985000.0
6.0,2.0,658.0,3.0,40.0,1080,120.0,1.0,1,2,2,3.0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,985000.0
3.0,1.0,123.0,1.0,24.0,1080,116.0,0.0,1,1,1,,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,349000.0
1.0,1.0,58.0,1.0,20.0,1080,88.0,0.0,1,1,6,,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,165000.0
5.0,5.0,1080.0,2.0,250.0,1080,2580.0,7.0,1,2,2,6.0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,2450000.0
2.0,1.0,220.0,2.0,20.0,1080,20.0,1.0,1,1,12,1.0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,750000.0
5.0,2.0,440.0,4.0,28.0,1080,120.0,7.0,1,2,2,,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1175000.0
5.0,1.0,281.0,2.0,20.0,1080,25.0,0.0,1,2,10,1.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,350000.0
2.0,1.0,85.0,1.0,25.0,1080,40.0,0.0,1,1,6,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,299000.0
2.0,1.0,100.0,2.0,20.0,1080,60.0,2.0,1,2,2,1.0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,355000.0
3.0,2.0,240.0,2.0,13.0,1082,50.0,0.0,1,2,2,3.0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,485000.0
3.0,2.0,136.0,3.0,16.0,1082,140.0,0.0,1,2,10,1.0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,449000.0
5.0,2.0,259.0,3.0,12.0,1082,180.0,1.0,1,2,2,3.0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,499000.0
2.0,1.0,89.0,2.0,7.0,1082,116.0,0.0,1,1,6,6.0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,385000.0
4.0,1.0,195.0,3.0,15.0,1082,60.0,0.0,1,2,2,6.0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,490000.0
3.0,1.0,173.0,2.0,11.0,1082,58.0,1.0,1,2,2,3.0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,445000.0
3.0,1.0,125.0,2.0,18.0,1082,180.0,1.0,1,1,6,5.0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,550000.0
3.0,1.0,150.0,2.0,9.0,1082,30.0,3.0,1,2,10,1.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,695000.0
4.0,3.0,220.0,3.0,20.0,1082,95.0,1.0,1,2,7,1.0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,409950.0
4.0,1.0,156.0,2.0,73.0,1082,110.0,0.0,1,2,2,3.0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,429000.0
5.0,2.0,300.0,2.0,23.0,1082,1.0,2.0,1,2,2,3.0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,560000.0
6.0,2.0,288.0,3.0,45.0,1082,250.0,1.0,1,2,2,4.0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,839000.0
3.0,1.0,125.0,2.0,17.0,1082,70.0,0.0,1,2,2,1.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,359000.0
3.0,1.0,146.0,2.0,4.0,1082,75.0,3.0,1,2,2,1.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,380000.0
4.0,3.0,350.0,2.0,11.0,1082,150.0,0.0,1,2,10,1.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,650000.0
2.0,1.0,215.0,2.0,20.0,1082,100.0,2.0,1,2,2,4.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,425000.0
4.0,4.0,200.0,4.0,28.0,1082,50.0,0.0,1,2,2,2.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,385000.0
4.0,1.0,160.0,2.0,42.0,1082,100.0,2.0,1,2,2,,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,475000.0
5.0,1.0,320.0,1.0,1.0,1070,37.0,0.0,1,2,7,1.0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,549000.0
5.0,1.0,320.0,1.0,1.0,1070,37.0,0.0,1,2,2,1.0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,549000.0
7.0,2.0,250.0,3.0,30.0,1070,100.0,0.0,1,2,2,2.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,320000.0
3.0,1.0,120.0,1.0,28.0,1070,74.0,2.0,1,1,1,2.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,339000.0
4.0,1.0,190.0,2.0,35.0,1070,30.0,0.0,1,2,2,2.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,395000.0
3.0,2.0,140.0,3.0,21.0,1070,85.0,2.0,1,2,2,,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,545000.0
2.0,1.0,87.0,1.0,3.0,1070,100.0,1.0,1,1,1,1.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,229000.0
